0	25755.5
2	25055.7
3	23959.9
5	23152.6
26	23074.1
44	22744.7
68	22588.4
77	21848.8
94	21537.6
1358	21429.5
1424	20900.9
3069	20735.6
3206	20171.7
17409	19889.7
18759	19504.8
